order_id,order_datetime,customer_id,product_id,quantity,selling_price,discount_percent,gross_amount,discount_amount,net_amount,product_cost,shipping_cost,payment_fee,profit,order_status,profit_margin,profit_status,discount_category
O00657,2026-06-15 07:02:38,C0045,P013,5,48575.8,0,242879.0,0.0,242879.0,167541.45,130.56,6302.78,68904.21,Completed,28.37,Profit,No Discount
O00658,2026-07-23 16:57:28,C0045,P050,4,35590.05,0,142360.2,0.0,142360.2,110921.72,176.27,2419.95,28842.26,Completed,20.26,Profit,No Discount
O00659,2026-06-24 20:22:23,C0035,P039,5,35994.24,15,179971.2,26995.68,152975.52,112657.6,482.73,3763.94,36071.25,Completed,23.58,Profit,Medium Discount
O00660,2026-06-12 04:50:23,C0065,P043,3,16032.71,5,48098.13,2404.91,45693.22,34989.69,378.89,840.77,9483.87,Completed,20.76,Profit,Low Discount
O00661,2026-07-04 08:38:41,C0019,P028,3,23427.95,0,70283.85,0.0,70283.85,55826.37,131.55,2048.35,12277.58,Cancelled,17.47,Profit,No Discount
O00662,2026-07-08 04:42:30,C0099,P040,5,30510.63,10,152553.15,15255.32,137297.84,123979.55,305.85,1535.48,11476.95,Completed,8.36,Profit,Medium Discount
O00663,2026-07-03 17:05:11,C0035,P045,4,62341.11,15,249364.44,37404.67,211959.77,185721.04,307.31,3959.63,21971.79,Completed,10.37,Profit,Medium Discount
O00664,2026-06-28 06:30:44,C0065,P006,3,14835.37,15,44506.11,6675.92,37830.19,31666.47,267.71,694.86,5201.15,Completed,13.75,Profit,Medium Discount
O00665,2026-05-24 13:54:12,C0018,P023,1,17155.13,15,17155.13,2573.27,14581.86,13616.73,139.47,237.69,587.97,Completed,4.03,Profit,Medium Discount
O00666,2026-07-13 19:59:12,C0088,P047,3,24905.73,5,74717.19,3735.86,70981.33,56279.43,401.1,1510.33,12790.47,Completed,18.02,Profit,Low Discount
O00667,2026-05-20 15:20:33,C0009,P045,1,62341.11,15,62341.11,9351.17,52989.94,46430.26,380.76,1176.49,5002.43,Completed,9.44,Profit,Medium Discount
O00668,2026-08-11 02:57:56,C0087,P020,5,57264.84,20,286324.2,57264.84,229059.36,220936.8,77.42,5470.02,2575.12,Completed,1.12,Profit,High Discount
O00669,2026-06-27 17:09:36,C0058,P050,1,35590.05,10,35590.05,3559.0,32031.04,27730.43,178.53,790.92,3331.17,Completed,10.4,Profit,Medium Discount
O00670,2026-07-27 02:02:54,C0014,P002,3,36560.51,0,109681.53,0.0,109681.53,77426.64,262.24,1297.36,30695.29,Completed,27.99,Profit,No Discount
O00671,2026-06-17 01:31:26,C0088,P045,3,62341.11,20,187023.33,37404.67,149618.66,139290.78,138.33,1563.71,8625.84,Completed,5.77,Profit,High Discount
O00672,2026-07-14 09:12:54,C0098,P025,2,12111.87,10,24223.74,2422.37,21801.37,15149.46,413.78,484.71,5753.42,Completed,26.39,Profit,Medium Discount
O00673,2026-06-10 01:51:35,C0073,P001,2,27812.76,0,55625.52,0.0,55625.52,43421.72,170.96,777.25,11255.59,Completed,20.23,Profit,No Discount
O00674,2026-05-19 06:43:47,C0034,P025,5,12111.87,10,60559.35,6055.94,54503.42,37873.65,315.34,618.48,15695.95,Completed,28.8,Profit,Medium Discount
O00675,2026-05-25 15:16:02,C0039,P031,2,16534.23,15,33068.46,4960.27,28108.19,22958.98,371.7,606.56,4170.95,Completed,14.84,Profit,Medium Discount
O00676,2026-06-07 23:53:34,C0073,P031,4,16534.23,10,66136.92,6613.69,59523.23,45917.96,350.99,1546.0,11708.28,Cancelled,19.67,Profit,Medium Discount
O00677,2026-07-21 05:41:21,C0016,P015,3,52959.23,10,158877.69,15887.77,142989.92,115782.51,368.16,3324.71,23514.54,Completed,16.44,Profit,Medium Discount
O00678,2026-08-05 22:23:06,C0002,P029,5,44167.07,0,220835.35,0.0,220835.35,158748.9,381.16,3128.79,58576.5,Completed,26.52,Profit,No Discount
O00679,2026-08-08 07:36:35,C0067,P048,1,4611.21,0,4611.21,0.0,4611.21,3706.72,50.42,129.41,724.66,Completed,15.72,Profit,No Discount
O00680,2026-07-11 14:46:16,C0036,P013,4,48575.8,5,194303.2,9715.16,184588.04,134033.16,460.28,1994.62,48099.98,Completed,26.06,Profit,Low Discount
O00681,2026-07-12 18:33:21,C0056,P023,5,17155.13,20,85775.65,17155.13,68620.52,68083.65,186.52,1759.28,-1408.93,Completed,-2.05,Loss,High Discount
O00682,2026-05-18 18:48:02,C0089,P031,2,16534.23,5,33068.46,1653.42,31415.04,22958.98,74.51,428.79,7952.76,Pending,25.32,Profit,Low Discount
O00683,2026-07-30 00:28:52,C0092,P042,3,60982.04,5,182946.12,9147.31,173798.81,135971.16,242.36,3980.75,33604.54,Completed,19.34,Profit,Low Discount
O00684,2026-07-21 00:59:23,C0083,P022,3,753.69,0,2261.07,0.0,2261.07,1638.66,285.53,64.28,272.6,Completed,12.06,Profit,No Discount
O00685,2026-08-04 12:30:37,C0068,P015,1,52959.23,5,52959.23,2647.96,50311.27,38594.17,394.34,647.17,10675.59,Completed,21.22,Profit,Low Discount
O00686,2026-06-11 22:27:59,C0100,P007,3,63520.31,15,190560.93,28584.14,161976.79,134287.2,456.46,2486.07,24747.06,Completed,15.28,Profit,Medium Discount
O00687,2026-07-11 17:12:47,C0082,P028,4,23427.95,10,93711.8,9371.18,84340.62,74435.16,295.67,2405.74,7204.05,Completed,8.54,Profit,Medium Discount
O00688,2026-05-20 16:12:24,C0010,P034,4,38663.96,0,154655.84,0.0,154655.84,111396.0,360.65,4469.63,38429.56,Completed,24.85,Profit,No Discount
O00689,2026-07-29 20:37:59,C0025,P017,3,42246.44,10,126739.32,12673.93,114065.39,104510.1,103.98,1852.57,7598.74,Completed,6.66,Profit,Medium Discount
O00690,2026-07-29 04:41:39,C0038,P014,3,9054.92,25,27164.76,6791.19,20373.57,18467.37,197.97,473.61,1234.62,Completed,6.06,Profit,High Discount
O00691,2026-06-02 18:41:03,C0072,P020,3,57264.84,15,171794.52,25769.18,146025.34,132562.08,493.95,3206.25,9763.06,Completed,6.69,Profit,Medium Discount
O00692,2026-07-01 10:48:23,C0068,P035,3,54528.17,10,163584.51,16358.45,147226.06,132465.87,188.22,4003.61,10568.36,Pending,7.18,Profit,Medium Discount
O00693,2026-07-06 03:44:01,C0080,P038,4,7609.77,0,30439.08,0.0,30439.08,21013.12,419.25,716.32,8290.39,Completed,27.24,Profit,No Discount
O00694,2026-07-19 00:35:14,C0063,P036,5,65042.97,10,325214.85,32521.48,292693.36,211818.6,321.94,5624.97,74927.85,Completed,25.6,Profit,Medium Discount
O00695,2026-06-28 16:55:46,C0096,P003,4,10250.36,20,41001.44,8200.29,32801.15,34768.4,231.0,635.55,-2833.8,Completed,-8.64,Loss,High Discount
O00696,2026-08-13 17:03:52,C0061,P031,1,16534.23,5,16534.23,826.71,15707.52,11479.49,112.66,349.34,3766.03,Completed,23.98,Profit,Low Discount
O00697,2026-06-12 18:36:43,C0079,P015,3,52959.23,15,158877.69,23831.65,135046.04,115782.51,334.12,2081.22,16848.19,Completed,12.48,Profit,Medium Discount
O00698,2026-06-03 09:21:38,C0047,P013,1,48575.8,0,48575.8,0.0,48575.8,33508.29,489.92,1051.79,13525.8,Pending,27.84,Profit,No Discount
O00699,2026-07-12 14:22:37,C0013,P001,2,27812.76,5,55625.52,2781.28,52844.24,43421.72,210.74,892.11,8319.67,Completed,15.74,Profit,Low Discount
O00700,2026-06-28 02:08:45,C0071,P029,5,44167.07,10,220835.35,22083.54,198751.82,158748.9,78.41,3564.63,36359.88,Completed,18.29,Profit,Medium Discount
O00701,2026-07-17 09:36:57,C0078,P025,5,12111.87,10,60559.35,6055.94,54503.42,37873.65,234.82,1436.3,14958.65,Cancelled,27.45,Profit,Medium Discount
O00702,2026-08-03 19:47:18,C0050,P049,3,24913.36,10,74740.08,7474.01,67266.07,48789.09,165.49,1684.5,16626.99,Completed,24.72,Profit,Medium Discount
O00703,2026-07-03 12:15:51,C0098,P030,1,3158.31,25,3158.31,789.58,2368.73,2230.6,245.87,67.3,-175.04,Completed,-7.39,Loss,High Discount
O00704,2026-05-25 15:04:13,C0037,P040,1,30510.63,10,30510.63,3051.06,27459.57,24795.91,148.84,274.72,2240.1,Cancelled,8.16,Profit,Medium Discount
O00705,2026-07-01 09:39:49,C0064,P022,2,753.69,0,1507.38,0.0,1507.38,1092.44,104.16,17.11,293.67,Completed,19.48,Profit,No Discount
O00706,2026-06-19 13:16:05,C0065,P033,1,39743.89,0,39743.89,0.0,39743.89,27164.11,280.58,674.72,11624.48,Completed,29.25,Profit,No Discount
O00707,2026-06-25 09:58:49,C0032,P033,4,39743.89,5,158975.56,7948.78,151026.78,108656.44,387.22,4282.64,37700.48,Completed,24.96,Profit,Low Discount
O00708,2026-06-18 03:07:30,C0034,P023,2,17155.13,0,34310.26,0.0,34310.26,27233.46,67.53,611.97,6397.3,Completed,18.65,Profit,No Discount
O00709,2026-06-16 22:34:48,C0077,P049,5,24913.36,15,124566.8,18685.02,105881.78,81315.15,416.78,2916.94,21232.91,Completed,20.05,Profit,Medium Discount
O00710,2026-07-20 19:59:04,C0054,P030,2,3158.31,10,6316.62,631.66,5684.96,4461.2,66.96,148.73,1008.07,Completed,17.73,Profit,Medium Discount
O00711,2026-05-26 22:11:44,C0007,P040,2,30510.63,10,61021.26,6102.13,54919.13,49591.82,496.46,1491.09,3339.76,Completed,6.08,Profit,Medium Discount
O00712,2026-08-08 01:07:23,C0021,P026,1,3524.72,0,3524.72,0.0,3524.72,2763.64,231.57,51.8,477.71,Completed,13.55,Profit,No Discount
O00713,2026-06-01 09:12:33,C0020,P024,3,4338.48,0,13015.44,0.0,13015.44,10294.89,188.52,192.93,2339.1,Completed,17.97,Profit,No Discount
O00714,2026-06-17 18:57:30,C0047,P007,3,63520.31,10,190560.93,19056.09,171504.84,134287.2,77.64,2483.13,34656.87,Completed,20.21,Profit,Medium Discount
O00715,2026-06-25 17:39:46,C0093,P022,3,753.69,20,2261.07,452.21,1808.86,1638.66,271.83,30.03,-131.66,Completed,-7.28,Loss,High Discount
O00716,2026-07-23 02:50:13,C0031,P030,2,3158.31,5,6316.62,315.83,6000.79,4461.2,184.13,98.46,1257.0,Completed,20.95,Profit,Low Discount
O00717,2026-07-03 20:59:12,C0056,P022,3,753.69,10,2261.07,226.11,2034.96,1638.66,105.73,23.22,267.35,Cancelled,13.14,Profit,Medium Discount
O00718,2026-06-13 18:03:23,C0001,P021,5,57718.84,0,288594.2,0.0,288594.2,226800.3,127.34,5636.4,56030.16,Completed,19.41,Profit,No Discount
O00719,2026-07-20 02:23:30,C0016,P044,3,14190.49,20,42571.47,8514.29,34057.18,27060.33,55.95,689.17,6251.73,Completed,18.36,Profit,High Discount
O00720,2026-06-24 15:34:53,C0074,P043,1,16032.71,15,16032.71,2404.91,13627.8,11663.23,449.69,190.58,1324.3,Completed,9.72,Profit,Medium Discount
O00721,2026-08-03 18:12:23,C0079,P034,5,38663.96,5,193319.8,9665.99,183653.81,139245.0,295.05,2423.79,41689.97,Completed,22.7,Profit,Low Discount
O00722,2026-07-29 14:33:11,C0010,P050,5,35590.05,10,177950.25,17795.03,160155.22,138652.15,423.42,3698.71,17380.95,Completed,10.85,Profit,Medium Discount
O00723,2026-07-09 04:16:41,C0001,P047,5,24905.73,10,124528.65,12452.86,112075.78,93799.05,406.91,1615.03,16254.79,Completed,14.5,Profit,Medium Discount
O00724,2026-05-20 07:58:14,C0023,P026,5,3524.72,25,17623.6,4405.9,13217.7,13818.2,479.13,225.32,-1304.95,Completed,-9.87,Loss,High Discount
O00725,2026-06-29 22:16:53,C0055,P027,1,10161.47,15,10161.47,1524.22,8637.25,7415.76,276.66,229.6,715.23,Completed,8.28,Profit,Medium Discount
O00726,2026-05-25 07:39:16,C0038,P016,5,6487.76,5,32438.8,1621.94,30816.86,27864.95,332.45,426.52,2192.94,Completed,7.12,Profit,Low Discount
O00727,2026-06-16 07:20:18,C0041,P041,3,33978.49,15,101935.47,15290.32,86645.15,85505.31,363.45,2467.78,-1691.39,Completed,-1.95,Loss,Medium Discount
O00728,2026-06-10 06:35:32,C0061,P014,4,9054.92,10,36219.68,3621.97,32597.71,24623.16,210.18,422.8,7341.57,Completed,22.52,Profit,Medium Discount
O00729,2026-06-17 03:44:34,C0100,P021,4,57718.84,0,230875.36,0.0,230875.36,181440.24,138.51,3405.33,45891.28,Completed,19.88,Profit,No Discount
O00730,2026-05-28 00:34:37,C0064,P012,1,70135.64,10,70135.64,7013.56,63122.08,45764.99,391.69,1530.92,15434.48,Completed,24.45,Profit,Medium Discount
O00731,2026-07-30 18:37:38,C0059,P050,2,35590.05,0,71180.1,0.0,71180.1,55460.86,99.44,1969.82,13649.98,Completed,19.18,Profit,No Discount
O00732,2026-06-25 00:15:23,C0087,P022,2,753.69,5,1507.38,75.37,1432.01,1092.44,75.08,31.79,232.7,Completed,16.25,Profit,Low Discount
O00733,2026-08-08 17:50:52,C0038,P041,5,33978.49,10,169892.45,16989.24,152903.2,142508.85,143.18,3192.54,7058.63,Completed,4.62,Profit,Medium Discount
O00734,2026-07-05 17:33:23,C0057,P002,1,36560.51,5,36560.51,1828.03,34732.48,25808.88,415.55,585.48,7922.57,Completed,22.81,Profit,Low Discount
O00735,2026-08-04 20:40:47,C0050,P048,2,4611.21,15,9222.42,1383.36,7839.06,7413.44,296.0,217.06,-87.44,Completed,-1.12,Loss,Medium Discount
O00736,2026-05-16 21:08:32,C0017,P018,2,5164.57,0,10329.14,0.0,10329.14,8067.2,462.42,171.02,1628.5,Completed,15.77,Profit,No Discount
O00737,2026-07-19 14:55:12,C0049,P029,4,44167.07,25,176668.28,44167.07,132501.21,126999.12,382.07,2908.21,2211.81,Cancelled,1.67,Profit,High Discount
O00738,2026-08-09 04:14:00,C0009,P013,3,48575.8,10,145727.4,14572.74,131154.66,100524.87,152.14,3262.88,27214.77,Cancelled,20.75,Profit,Medium Discount
O00739,2026-07-08 10:47:41,C0089,P026,2,3524.72,5,7049.44,352.47,6696.97,5527.28,330.91,178.06,660.72,Completed,9.87,Profit,Low Discount
O00740,2026-06-30 14:56:35,C0097,P042,3,60982.04,10,182946.12,18294.61,164651.51,135971.16,392.98,4319.82,23967.55,Completed,14.56,Profit,Medium Discount
O00741,2026-06-25 21:23:48,C0049,P026,3,3524.72,25,10574.16,2643.54,7930.62,8290.92,406.08,174.69,-941.07,Completed,-11.87,Loss,High Discount
O00742,2026-05-22 00:45:53,C0100,P016,5,6487.76,15,32438.8,4865.82,27572.98,27864.95,250.68,286.77,-829.42,Completed,-3.01,Loss,Medium Discount
O00743,2026-06-03 23:33:33,C0016,P008,5,21730.36,10,108651.8,10865.18,97786.62,82007.25,328.64,1917.19,13533.54,Completed,13.84,Profit,Medium Discount
O00744,2026-07-06 02:30:41,C0078,P043,2,16032.71,5,32065.42,1603.27,30462.15,23326.46,181.36,760.71,6193.62,Completed,20.33,Profit,Low Discount
O00745,2026-06-20 21:28:02,C0063,P003,4,10250.36,10,41001.44,4100.14,36901.3,34768.4,228.1,821.53,1083.27,Completed,2.94,Profit,Medium Discount
O00746,2026-07-16 05:18:08,C0049,P012,2,70135.64,10,140271.28,14027.13,126244.15,91529.98,368.28,1899.15,32446.74,Completed,25.7,Profit,Medium Discount
O00747,2026-07-29 05:06:02,C0026,P021,4,57718.84,10,230875.36,23087.54,207787.82,181440.24,74.2,2169.66,24103.72,Completed,11.6,Profit,Medium Discount
O00748,2026-07-04 04:02:00,C0077,P023,1,17155.13,15,17155.13,2573.27,14581.86,13616.73,297.8,190.48,476.85,Completed,3.27,Profit,Medium Discount
O00749,2026-07-16 11:46:05,C0003,P012,2,70135.64,20,140271.28,28054.26,112217.02,91529.98,238.23,1816.6,18632.21,Cancelled,16.6,Profit,High Discount
O00750,2026-06-28 16:29:25,C0006,P013,4,48575.8,0,194303.2,0.0,194303.2,134033.16,197.53,5113.07,54959.44,Completed,28.29,Profit,No Discount
O00751,2026-07-29 13:21:59,C0051,P040,3,30510.63,5,91531.89,4576.59,86955.3,74387.73,441.34,1022.83,11103.4,Completed,12.77,Profit,Low Discount
O00752,2026-05-21 18:43:27,C0059,P005,3,57603.46,5,172810.38,8640.52,164169.86,136452.48,422.45,4070.98,23223.95,Completed,14.15,Profit,Low Discount
O00753,2026-06-05 12:47:07,C0009,P015,3,52959.23,0,158877.69,0.0,158877.69,115782.51,145.29,1720.64,41229.25,Completed,25.95,Profit,No Discount
O00754,2026-06-11 16:44:47,C0011,P038,2,7609.77,15,15219.54,2282.93,12936.61,10506.56,245.93,375.97,1808.15,Completed,13.98,Profit,Medium Discount
O00755,2026-07-09 02:14:05,C0012,P038,4,7609.77,0,30439.08,0.0,30439.08,21013.12,289.5,804.59,8331.87,Completed,27.37,Profit,No Discount
O00756,2026-05-29 11:44:35,C0067,P031,3,16534.23,10,49602.69,4960.27,44642.42,34438.47,75.79,602.31,9525.85,Completed,21.34,Profit,Medium Discount
O00757,2026-06-13 17:37:00,C0085,P022,1,753.69,25,753.69,188.42,565.27,546.22,377.43,16.08,-374.46,Completed,-66.24,Loss,High Discount
O00758,2026-06-28 07:20:41,C0098,P006,5,14835.37,15,74176.85,11126.53,63050.32,52777.45,330.52,1390.22,8552.13,Completed,13.56,Profit,Medium Discount
O00759,2026-08-10 06:58:53,C0008,P011,4,53636.0,10,214544.0,21454.4,193089.6,142499.32,138.9,5040.31,45411.07,Completed,23.52,Profit,Medium Discount
O00760,2026-07-23 13:30:02,C0093,P042,4,60982.04,10,243928.16,24392.82,219535.34,181294.88,435.2,5488.18,32317.08,Completed,14.72,Profit,Medium Discount
O00761,2026-07-02 19:55:14,C0050,P030,4,3158.31,20,12633.24,2526.65,10106.59,8922.4,276.07,167.34,740.78,Completed,7.33,Profit,High Discount
O00762,2026-05-28 13:24:12,C0061,P044,4,14190.49,20,56761.96,11352.39,45409.57,36080.44,68.42,499.2,8761.51,Completed,19.29,Profit,High Discount
O00763,2026-05-19 13:43:51,C0038,P024,3,4338.48,0,13015.44,0.0,13015.44,10294.89,487.61,265.0,1967.94,Completed,15.12,Profit,No Discount
O00764,2026-07-16 22:31:06,C0039,P024,1,4338.48,10,4338.48,433.85,3904.63,3431.63,83.7,47.34,341.96,Completed,8.76,Profit,Medium Discount
O00765,2026-07-14 21:14:02,C0048,P042,3,60982.04,5,182946.12,9147.31,173798.81,135971.16,422.59,3051.89,34353.17,Pending,19.77,Profit,Low Discount
O00766,2026-08-02 08:59:46,C0025,P011,2,53636.0,10,107272.0,10727.2,96544.8,71249.66,241.23,1704.76,23349.15,Completed,24.18,Profit,Medium Discount
O00767,2026-06-09 00:03:49,C0071,P040,1,30510.63,15,30510.63,4576.59,25934.04,24795.91,168.08,478.07,491.98,Completed,1.9,Profit,Medium Discount
O00768,2026-07-24 16:22:26,C0035,P050,5,35590.05,10,177950.25,17795.03,160155.22,138652.15,199.59,2612.24,18691.25,Completed,11.67,Profit,Medium Discount
O00769,2026-06-01 03:30:29,C0044,P010,4,73897.59,25,295590.36,73897.59,221692.77,197387.88,440.85,4720.46,19143.58,Completed,8.64,Profit,High Discount
O00770,2026-06-15 22:33:38,C0013,P040,1,30510.63,5,30510.63,1525.53,28985.1,24795.91,333.85,553.99,3301.35,Completed,11.39,Profit,Low Discount
O00771,2026-07-09 06:00:29,C0023,P016,1,6487.76,0,6487.76,0.0,6487.76,5572.99,238.61,79.58,596.58,Completed,9.2,Profit,No Discount
O00772,2026-05-18 02:19:26,C0005,P026,5,3524.72,5,17623.6,881.18,16742.42,13818.2,149.14,339.97,2435.11,Completed,14.54,Profit,Low Discount
O00773,2026-07-09 09:17:57,C0076,P002,3,36560.51,15,109681.53,16452.23,93229.3,77426.64,289.77,2537.08,12975.81,Completed,13.92,Profit,Medium Discount
O00774,2026-06-25 09:08:50,C0007,P026,2,3524.72,10,7049.44,704.94,6344.5,5527.28,106.75,137.26,573.21,Completed,9.03,Profit,Medium Discount
O00775,2026-05-25 19:39:12,C0032,P015,5,52959.23,10,264796.15,26479.62,238316.54,192970.85,136.38,5811.27,39398.04,Completed,16.53,Profit,Medium Discount
O00776,2026-06-07 14:03:02,C0050,P015,2,52959.23,10,105918.46,10591.85,95326.61,77188.34,351.39,1720.4,16066.48,Completed,16.85,Profit,Medium Discount
O00777,2026-08-06 11:04:39,C0015,P048,4,4611.21,15,18444.84,2766.73,15678.11,14826.88,263.37,227.58,360.28,Completed,2.3,Profit,Medium Discount
O00778,2026-08-13 09:44:27,C0037,P023,5,17155.13,10,85775.65,8577.56,77198.09,68083.65,163.64,1455.69,7495.11,Completed,9.71,Profit,Medium Discount
O00779,2026-05-27 18:50:37,C0077,P023,3,17155.13,5,51465.39,2573.27,48892.12,40850.19,396.08,905.0,6740.85,Completed,13.79,Profit,Low Discount
O00780,2026-06-30 13:42:42,C0053,P042,1,60982.04,0,60982.04,0.0,60982.04,45323.72,221.96,977.92,14458.44,Completed,23.71,Profit,No Discount
O00781,2026-05-28 04:10:34,C0009,P012,5,70135.64,20,350678.2,70135.64,280542.56,228824.95,224.59,7460.0,44033.02,Completed,15.7,Profit,High Discount
O00782,2026-07-18 15:43:59,C0098,P013,2,48575.8,10,97151.6,9715.16,87436.44,67016.58,415.88,1047.89,18956.09,Completed,21.68,Profit,Medium Discount
O00783,2026-08-05 13:29:39,C0053,P033,1,39743.89,15,39743.89,5961.58,33782.31,27164.11,468.23,476.2,5673.77,Completed,16.8,Profit,Medium Discount
O00784,2026-05-31 17:14:20,C0038,P015,5,52959.23,5,264796.15,13239.81,251556.34,192970.85,159.02,3539.34,54887.13,Pending,21.82,Profit,Low Discount
O00785,2026-07-04 03:45:33,C0095,P018,4,5164.57,25,20658.28,5164.57,15493.71,16134.4,219.74,403.41,-1263.84,Completed,-8.16,Loss,High Discount
O00786,2026-07-25 08:16:01,C0061,P018,3,5164.57,20,15493.71,3098.74,12394.97,12100.8,148.45,204.82,-59.1,Completed,-0.48,Loss,High Discount
O00787,2026-06-14 02:32:49,C0004,P029,1,44167.07,0,44167.07,0.0,44167.07,31749.78,159.14,699.34,11558.81,Cancelled,26.17,Profit,No Discount
O00788,2026-07-05 04:13:04,C0069,P034,2,38663.96,5,77327.92,3866.4,73461.52,55698.0,348.68,908.33,16506.51,Pending,22.47,Profit,Low Discount
O00789,2026-07-24 06:11:18,C0088,P035,2,54528.17,15,109056.34,16358.45,92697.89,88310.58,57.5,1555.37,2774.44,Completed,2.99,Profit,Medium Discount
O00790,2026-06-12 07:35:11,C0004,P049,3,24913.36,10,74740.08,7474.01,67266.07,48789.09,277.09,682.55,17517.34,Completed,26.04,Profit,Medium Discount
O00791,2026-06-26 02:37:22,C0095,P047,3,24905.73,10,74717.19,7471.72,67245.47,56279.43,435.58,1300.36,9230.1,Completed,13.73,Profit,Medium Discount
O00792,2026-08-05 19:30:28,C0057,P047,5,24905.73,20,124528.65,24905.73,99622.92,93799.05,255.6,1942.86,3625.41,Completed,3.64,Profit,High Discount
O00793,2026-07-02 14:45:56,C0036,P003,1,10250.36,0,10250.36,0.0,10250.36,8692.1,438.33,201.02,918.91,Completed,8.96,Profit,No Discount
O00794,2026-07-01 14:48:43,C0055,P021,4,57718.84,20,230875.36,46175.07,184700.29,181440.24,141.8,4899.97,-1781.72,Completed,-0.96,Loss,High Discount
O00795,2026-06-09 10:23:40,C0079,P023,4,17155.13,5,68620.52,3431.03,65189.49,54466.92,230.76,1307.38,9184.43,Completed,14.09,Profit,Low Discount
O00796,2026-06-30 02:50:59,C0019,P030,5,3158.31,0,15791.55,0.0,15791.55,11153.0,108.08,251.99,4278.48,Completed,27.09,Profit,No Discount
O00797,2026-07-09 07:00:03,C0044,P007,1,63520.31,0,63520.31,0.0,63520.31,44762.4,199.73,1829.29,16728.89,Completed,26.34,Profit,No Discount
O00798,2026-05-30 19:30:01,C0010,P032,2,39676.81,5,79353.62,3967.68,75385.94,51968.04,73.62,1432.69,21911.59,Completed,29.07,Profit,Low Discount
O00799,2026-06-23 00:16:49,C0091,P021,1,57718.84,15,57718.84,8657.83,49061.01,45360.06,176.82,671.45,2852.68,Completed,5.81,Profit,Medium Discount
O00800,2026-06-04 06:36:52,C0009,P017,5,42246.44,0,211232.2,0.0,211232.2,174183.5,134.96,3863.05,33050.69,Cancelled,15.65,Profit,No Discount
O00801,2026-08-14 06:34:07,C0043,P019,4,58038.98,10,232155.92,23215.59,208940.33,161777.56,100.37,4636.41,42425.99,Completed,20.31,Profit,Medium Discount
O00802,2026-07-13 23:06:40,C0043,P049,4,24913.36,10,99653.44,9965.34,89688.1,65052.12,225.14,2488.71,21922.13,Cancelled,24.44,Profit,Medium Discount
O00803,2026-07-05 02:44:50,C0058,P027,5,10161.47,20,50807.35,10161.47,40645.88,37078.8,75.76,1163.28,2328.04,Completed,5.73,Profit,High Discount
O00804,2026-07-28 05:26:52,C0054,P025,4,12111.87,5,48447.48,2422.37,46025.11,30298.92,262.51,758.8,14704.88,Pending,31.95,Profit,Low Discount
O00805,2026-08-10 03:26:20,C0019,P033,1,39743.89,10,39743.89,3974.39,35769.5,27164.11,419.27,638.32,7547.8,Completed,21.1,Profit,Medium Discount
O00806,2026-05-30 00:32:51,C0025,P045,5,62341.11,5,311705.55,15585.28,296120.27,232151.3,192.41,3476.26,60300.3,Completed,20.36,Profit,Low Discount
O00807,2026-08-08 15:47:20,C0055,P048,3,4611.21,5,13833.63,691.68,13141.95,11120.16,206.24,340.16,1475.39,Completed,11.23,Profit,Low Discount
O00808,2026-05-23 13:07:46,C0019,P019,2,58038.98,25,116077.96,29019.49,87058.47,80888.78,291.89,895.3,4982.5,Completed,5.72,Profit,High Discount
O00809,2026-06-12 14:09:48,C0063,P036,3,65042.97,15,195128.91,29269.34,165859.57,127091.16,497.94,2612.33,35658.14,Completed,21.5,Profit,Medium Discount
O00810,2026-07-30 18:55:25,C0081,P039,4,35994.24,0,143976.96,0.0,143976.96,90126.08,75.07,1811.87,51963.94,Completed,36.09,Profit,No Discount
O00811,2026-08-01 11:18:29,C0068,P024,5,4338.48,5,21692.4,1084.62,20607.78,17158.15,294.7,492.51,2662.42,Completed,12.92,Profit,Low Discount
O00812,2026-08-07 17:23:07,C0057,P019,4,58038.98,0,232155.92,0.0,232155.92,161777.56,433.33,6115.87,63829.16,Completed,27.49,Profit,No Discount
O00813,2026-06-26 01:20:46,C0001,P015,4,52959.23,5,211836.92,10591.85,201245.07,154376.68,64.58,3364.19,43439.62,Completed,21.59,Profit,Low Discount
O00814,2026-06-18 18:25:37,C0027,P019,5,58038.98,15,290194.9,43529.24,246665.67,202221.95,157.23,3573.61,40712.88,Completed,16.51,Profit,Medium Discount
O00815,2026-08-01 05:58:29,C0047,P032,4,39676.81,10,158707.24,15870.72,142836.52,103936.08,430.16,1655.78,36814.5,Completed,25.77,Profit,Medium Discount
O00816,2026-07-05 01:34:29,C0039,P049,5,24913.36,5,124566.8,6228.34,118338.46,81315.15,252.55,3374.6,33396.16,Completed,28.22,Profit,Low Discount
O00817,2026-06-11 17:01:03,C0036,P018,4,5164.57,10,20658.28,2065.83,18592.45,16134.4,227.52,508.34,1722.19,Completed,9.26,Profit,Medium Discount
O00818,2026-08-04 10:28:44,C0051,P035,2,54528.17,5,109056.34,5452.82,103603.52,88310.58,206.62,2891.69,12194.63,Pending,11.77,Profit,Low Discount
O00819,2026-05-17 00:26:15,C0025,P028,4,23427.95,0,93711.8,0.0,93711.8,74435.16,127.86,1437.11,17711.67,Completed,18.9,Profit,No Discount
O00820,2026-06-13 05:31:22,C0038,P004,1,1247.78,5,1247.78,62.39,1185.39,995.12,192.03,23.49,-25.25,Completed,-2.13,Loss,Low Discount
